INT	INT	INT	INT	INT	STRING	INT	STRING	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	STRING	INT	INT	INT
50921002	5	9	21	2	Gemjiankang_16	1	蓝冥石(9级)	蓝色的冥石，可以镶嵌在攻击性装备(武器、护腕、戒指、护符、项链、暗器、武魂、百宝囊、百宝箱、坐骑)上，使用后不可再镶嵌同类宝石。#r#G无法将目标的抗性降低至负值#r#G胜利宝石	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	255	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFFFF	胜利宝石	32	2004	1
50921003	5	9	21	3	Gemjiankang_12	1	红冥石(9级)	红色的冥石，可以镶嵌在攻击性装备(武器、护腕、戒指、护符、项链、暗器、武魂、百宝囊、百宝箱、坐骑)上，使用后不可再镶嵌同类宝石。#r#G无法将目标的抗性降低至负值#r#G胜利宝石	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	255	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFFFF	胜利宝石	33	2004	1
50921004	5	9	21	4	Gemjiankang_8	1	绿冥石(9级)	绿色的冥石，可以镶嵌在攻击性装备(武器、护腕、戒指、护符、项链、暗器、武魂、百宝囊、百宝箱、坐骑)上，使用后不可再镶嵌同类宝石。#r#G无法将目标的抗性降低至负值#r#G胜利宝石	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	255	-1	-1	-1	-1	-1	-1	FFFFFFFF	胜利宝石	34	2004	1
																																																																															
50921101	5	9	21	101	Gemzhuoke_6	1	黄冥晶石(9级·1级)	琢刻了纯净黄晶石后的黄冥石，可以镶嵌在攻击性装备(武器、护腕、戒指、护符、项链、暗器、武魂、百宝囊、百宝箱、坐骑)上，使用后不可再镶嵌同类宝石。#r#W可在洛阳（280，322）彭怀玉、楼兰（279，198）克里木、束河古镇（134，85）荆嵌实处进行#G琢刻分离#W。#r#G琢刻后的宝石无法进行合成操作#r#G无法将目标的抗性降低至负值#r#G胜利宝石	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	23	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	150	-1	-1	-1	-1	-1	-1	-1	FFFFFFFF	胜利宝石	31	2004	1
50921102	5	9	21	102	Gemzhuoke_6	1	黄冥晶石(9级·2级)	琢刻了纯净黄晶石后的黄冥石，可以镶嵌在攻击性装备(武器、护腕、戒指、护符、项链、暗器、武魂、百宝囊、百宝箱、坐骑)上，使用后不可再镶嵌同类宝石。#r#W可在洛阳（280，322）彭怀玉、楼兰（279，198）克里木、束河古镇（134，85）荆嵌实处进行#G琢刻分离#W。#r#G琢刻后的宝石无法进行合成操作#r#G无法将目标的抗性降低至负值#r#G胜利宝石	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	33	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	150	-1	-1	-1	-1	-1	-1	-1	FFFFFFFF	胜利宝石	31	2004	1
50921103	5	9	21	103	Gemzhuoke_6	1	黄冥晶石(9级·3级)	琢刻了纯净黄晶石后的黄冥石，可以镶嵌在攻击性装备(武器、护腕、戒指、护符、项链、暗器、武魂、百宝囊、百宝箱、坐骑)上，使用后不可再镶嵌同类宝石。#r#W可在洛阳（280，322）彭怀玉、楼兰（279，198）克里木、束河古镇（134，85）荆嵌实处进行#G琢刻分离#W。#r#G琢刻后的宝石无法进行合成操作#r#G无法将目标的抗性降低至负值#r#G胜利宝石	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	60	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	150	-1	-1	-1	-1	-1	-1	-1	FFFFFFFF	胜利宝石	31	2004	1
50921104	5	9	21	104	Gemzhuoke_6	1	黄冥晶石(9级·4级)	琢刻了纯净黄晶石后的黄冥石，可以镶嵌在攻击性装备(武器、护腕、戒指、护符、项链、暗器、武魂、百宝囊、百宝箱、坐骑)上，使用后不可再镶嵌同类宝石。#r#W可在洛阳（280，322）彭怀玉、楼兰（279，198）克里木、束河古镇（134，85）荆嵌实处进行#G琢刻分离#W。#r#G琢刻后的宝石无法进行合成操作#r#G无法将目标的抗性降低至负值#r#G胜利宝石	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	120	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	150	-1	-1	-1	-1	-1	-1	-1	FFFFFFFF	胜利宝石	31	2004	1
50921105	5	9	21	105	Gemzhuoke_6	1	黄冥晶石(9级·5级)	琢刻了纯净黄晶石后的黄冥石，可以镶嵌在攻击性装备(武器、护腕、戒指、护符、项链、暗器、武魂、百宝囊、百宝箱、坐骑)上，使用后不可再镶嵌同类宝石。#r#W可在洛阳（280，322）彭怀玉、楼兰（279，198）克里木、束河古镇（134，85）荆嵌实处进行#G琢刻分离#W。#r#G琢刻后的宝石无法进行合成操作#r#G无法将目标的抗性降低至负值#r#G胜利宝石	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	170	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	150	-1	-1	-1	-1	-1	-1	-1	FFFFFFFF	胜利宝石	31	2004	1
50921106	5	9	21	106	Gemzhuoke_6	1	黄冥晶石(9级·6级)	琢刻了纯净黄晶石后的黄冥石，可以镶嵌在攻击性装备(武器、护腕、戒指、护符、项链、暗器、武魂、百宝囊、百宝箱、坐骑)上，使用后不可再镶嵌同类宝石。#r#W可在洛阳（280，322）彭怀玉、楼兰（279，198）克里木、束河古镇（134，85）荆嵌实处进行#G琢刻分离#W。#r#G琢刻后的宝石无法进行合成操作#r#G无法将目标的抗性降低至负值#r#G胜利宝石	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	230	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	150	-1	-1	-1	-1	-1	-1	-1	FFFFFFFF	胜利宝石	31	2004	1
50921107	5	9	21	107	Gemzhuoke_6	1	黄冥晶石(9级·7级)	琢刻了纯净黄晶石后的黄冥石，可以镶嵌在攻击性装备(武器、护腕、戒指、护符、项链、暗器、武魂、百宝囊、百宝箱、坐骑)上，使用后不可再镶嵌同类宝石。#r#W可在洛阳（280，322）彭怀玉、楼兰（279，198）克里木、束河古镇（134，85）荆嵌实处进行#G琢刻分离#W。#r#G琢刻后的宝石无法进行合成操作#r#G无法将目标的抗性降低至负值#r#G胜利宝石	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	290	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	150	-1	-1	-1	-1	-1	-1	-1	FFFFFFFF	胜利宝石	31	2004	1
50921108	5	9	21	108	Gemzhuoke_6	1	黄冥晶石(9级·8级)	琢刻了纯净黄晶石后的黄冥石，可以镶嵌在攻击性装备(武器、护腕、戒指、护符、项链、暗器、武魂、百宝囊、百宝箱、坐骑)上，使用后不可再镶嵌同类宝石。#r#W可在洛阳（280，322）彭怀玉、楼兰（279，198）克里木、束河古镇（134，85）荆嵌实处进行#G琢刻分离#W。#r#G琢刻后的宝石无法进行合成操作#r#G无法将目标的抗性降低至负值#r#G胜利宝石	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	350	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	150	-1	-1	-1	-1	-1	-1	-1	FFFFFFFF	胜利宝石	31	2004	1
50921109	5	9	21	109	Gemzhuoke_6	1	黄冥晶石(9级·9级)	琢刻了纯净黄晶石后的黄冥石，可以镶嵌在攻击性装备(武器、护腕、戒指、护符、项链、暗器、武魂、百宝囊、百宝箱、坐骑)上，使用后不可再镶嵌同类宝石。#r#W可在洛阳（280，322）彭怀玉、楼兰（279，198）克里木、束河古镇（134，85）荆嵌实处进行#G琢刻分离#W。#r#G琢刻后的宝石无法进行合成操作#r#G无法将目标的抗性降低至负值#r#G胜利宝石	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	450	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	150	-1	-1	-1	-1	-1	-1	-1	FFFFFFFF	胜利宝石	31	2004	1
50921201	5	9	21	201	Gemzhuoke_9	1	蓝冥晶石(9级·1级)	琢刻了纯净蓝晶石后的蓝冥石，可以镶嵌在攻击性装备(武器、护腕、戒指、护符、项链、暗器、武魂、百宝囊、百宝箱、坐骑)上，使用后不可再镶嵌同类宝石。#r#W可在洛阳（280，322）彭怀玉、楼兰（279，198）克里木、束河古镇（134，85）荆嵌实处进行#G琢刻分离#W。#r#G琢刻后的宝石无法进行合成操作#r#G无法将目标的抗性降低至负值#r#G胜利宝石	300000	2000	-1	-1	-1	-1	-1	-1	23	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	150	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFFFF	胜利宝石	32	2004	1
50921202	5	9	21	202	Gemzhuoke_9	1	蓝冥晶石(9级·2级)	琢刻了纯净蓝晶石后的蓝冥石，可以镶嵌在攻击性装备(武器、护腕、戒指、护符、项链、暗器、武魂、百宝囊、百宝箱、坐骑)上，使用后不可再镶嵌同类宝石。#r#W可在洛阳（280，322）彭怀玉、楼兰（279，198）克里木、束河古镇（134，85）荆嵌实处进行#G琢刻分离#W。#r#G琢刻后的宝石无法进行合成操作#r#G无法将目标的抗性降低至负值#r#G胜利宝石	300000	2000	-1	-1	-1	-1	-1	-1	33	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	150	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFFFF	胜利宝石	32	2004	1
50921203	5	9	21	203	Gemzhuoke_9	1	蓝冥晶石(9级·3级)	琢刻了纯净蓝晶石后的蓝冥石，可以镶嵌在攻击性装备(武器、护腕、戒指、护符、项链、暗器、武魂、百宝囊、百宝箱、坐骑)上，使用后不可再镶嵌同类宝石。#r#W可在洛阳（280，322）彭怀玉、楼兰（279，198）克里木、束河古镇（134，85）荆嵌实处进行#G琢刻分离#W。#r#G琢刻后的宝石无法进行合成操作#r#G无法将目标的抗性降低至负值#r#G胜利宝石	300000	2000	-1	-1	-1	-1	-1	-1	60	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	150	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFFFF	胜利宝石	32	2004	1
50921204	5	9	21	204	Gemzhuoke_9	1	蓝冥晶石(9级·4级)	琢刻了纯净蓝晶石后的蓝冥石，可以镶嵌在攻击性装备(武器、护腕、戒指、护符、项链、暗器、武魂、百宝囊、百宝箱、坐骑)上，使用后不可再镶嵌同类宝石。#r#W可在洛阳（280，322）彭怀玉、楼兰（279，198）克里木、束河古镇（134，85）荆嵌实处进行#G琢刻分离#W。#r#G琢刻后的宝石无法进行合成操作#r#G无法将目标的抗性降低至负值#r#G胜利宝石	300000	2000	-1	-1	-1	-1	-1	-1	120	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	150	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFFFF	胜利宝石	32	2004	1
50921205	5	9	21	205	Gemzhuoke_9	1	蓝冥晶石(9级·5级)	琢刻了纯净蓝晶石后的蓝冥石，可以镶嵌在攻击性装备(武器、护腕、戒指、护符、项链、暗器、武魂、百宝囊、百宝箱、坐骑)上，使用后不可再镶嵌同类宝石。#r#W可在洛阳（280，322）彭怀玉、楼兰（279，198）克里木、束河古镇（134，85）荆嵌实处进行#G琢刻分离#W。#r#G琢刻后的宝石无法进行合成操作#r#G无法将目标的抗性降低至负值#r#G胜利宝石	300000	2000	-1	-1	-1	-1	-1	-1	170	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	150	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFFFF	胜利宝石	32	2004	1
50921206	5	9	21	206	Gemzhuoke_9	1	蓝冥晶石(9级·6级)	琢刻了纯净蓝晶石后的蓝冥石，可以镶嵌在攻击性装备(武器、护腕、戒指、护符、项链、暗器、武魂、百宝囊、百宝箱、坐骑)上，使用后不可再镶嵌同类宝石。#r#W可在洛阳（280，322）彭怀玉、楼兰（279，198）克里木、束河古镇（134，85）荆嵌实处进行#G琢刻分离#W。#r#G琢刻后的宝石无法进行合成操作#r#G无法将目标的抗性降低至负值#r#G胜利宝石	300000	2000	-1	-1	-1	-1	-1	-1	230	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	150	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFFFF	胜利宝石	32	2004	1
50921207	5	9	21	207	Gemzhuoke_9	1	蓝冥晶石(9级·7级)	琢刻了纯净蓝晶石后的蓝冥石，可以镶嵌在攻击性装备(武器、护腕、戒指、护符、项链、暗器、武魂、百宝囊、百宝箱、坐骑)上，使用后不可再镶嵌同类宝石。#r#W可在洛阳（280，322）彭怀玉、楼兰（279，198）克里木、束河古镇（134，85）荆嵌实处进行#G琢刻分离#W。#r#G琢刻后的宝石无法进行合成操作#r#G无法将目标的抗性降低至负值#r#G胜利宝石	300000	2000	-1	-1	-1	-1	-1	-1	290	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	150	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFFFF	胜利宝石	32	2004	1
50921208	5	9	21	208	Gemzhuoke_9	1	蓝冥晶石(9级·8级)	琢刻了纯净蓝晶石后的蓝冥石，可以镶嵌在攻击性装备(武器、护腕、戒指、护符、项链、暗器、武魂、百宝囊、百宝箱、坐骑)上，使用后不可再镶嵌同类宝石。#r#W可在洛阳（280，322）彭怀玉、楼兰（279，198）克里木、束河古镇（134，85）荆嵌实处进行#G琢刻分离#W。#r#G琢刻后的宝石无法进行合成操作#r#G无法将目标的抗性降低至负值#r#G胜利宝石	300000	2000	-1	-1	-1	-1	-1	-1	350	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	150	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFFFF	胜利宝石	32	2004	1
50921209	5	9	21	209	Gemzhuoke_9	1	蓝冥晶石(9级·9级)	琢刻了纯净蓝晶石后的蓝冥石，可以镶嵌在攻击性装备(武器、护腕、戒指、护符、项链、暗器、武魂、百宝囊、百宝箱、坐骑)上，使用后不可再镶嵌同类宝石。#r#W可在洛阳（280，322）彭怀玉、楼兰（279，198）克里木、束河古镇（134，85）荆嵌实处进行#G琢刻分离#W。#r#G琢刻后的宝石无法进行合成操作#r#G无法将目标的抗性降低至负值#r#G胜利宝石	300000	2000	-1	-1	-1	-1	-1	-1	450	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	150	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFFFF	胜利宝石	32	2004	1
50921301	5	9	21	301	Gemzhuoke_3	1	红冥晶石(9级·1级)	琢刻了纯净红晶石后的红冥石，可以镶嵌在攻击性装备(武器、护腕、戒指、护符、项链、暗器、武魂、百宝囊、百宝箱、坐骑)上，使用后不可再镶嵌同类宝石。#r#W可在洛阳（280，322）彭怀玉、楼兰（279，198）克里木、束河古镇（134，85）荆嵌实处进行#G琢刻分离#W。#r#G琢刻后的宝石无法进行合成操作#r#G无法将目标的抗性降低至负值#r#G胜利宝石	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	23	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	150	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFFFF	胜利宝石	33	2004	1
50921302	5	9	21	302	Gemzhuoke_3	1	红冥晶石(9级·2级)	琢刻了纯净红晶石后的红冥石，可以镶嵌在攻击性装备(武器、护腕、戒指、护符、项链、暗器、武魂、百宝囊、百宝箱、坐骑)上，使用后不可再镶嵌同类宝石。#r#W可在洛阳（280，322）彭怀玉、楼兰（279，198）克里木、束河古镇（134，85）荆嵌实处进行#G琢刻分离#W。#r#G琢刻后的宝石无法进行合成操作#r#G无法将目标的抗性降低至负值#r#G胜利宝石	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	33	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	150	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFFFF	胜利宝石	33	2004	1
50921303	5	9	21	303	Gemzhuoke_3	1	红冥晶石(9级·3级)	琢刻了纯净红晶石后的红冥石，可以镶嵌在攻击性装备(武器、护腕、戒指、护符、项链、暗器、武魂、百宝囊、百宝箱、坐骑)上，使用后不可再镶嵌同类宝石。#r#W可在洛阳（280，322）彭怀玉、楼兰（279，198）克里木、束河古镇（134，85）荆嵌实处进行#G琢刻分离#W。#r#G琢刻后的宝石无法进行合成操作#r#G无法将目标的抗性降低至负值#r#G胜利宝石	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	60	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	150	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFFFF	胜利宝石	33	2004	1
50921304	5	9	21	304	Gemzhuoke_3	1	红冥晶石(9级·4级)	琢刻了纯净红晶石后的红冥石，可以镶嵌在攻击性装备(武器、护腕、戒指、护符、项链、暗器、武魂、百宝囊、百宝箱、坐骑)上，使用后不可再镶嵌同类宝石。#r#W可在洛阳（280，322）彭怀玉、楼兰（279，198）克里木、束河古镇（134，85）荆嵌实处进行#G琢刻分离#W。#r#G琢刻后的宝石无法进行合成操作#r#G无法将目标的抗性降低至负值#r#G胜利宝石	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	120	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	150	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFFFF	胜利宝石	33	2004	1
50921305	5	9	21	305	Gemzhuoke_3	1	红冥晶石(9级·5级)	琢刻了纯净红晶石后的红冥石，可以镶嵌在攻击性装备(武器、护腕、戒指、护符、项链、暗器、武魂、百宝囊、百宝箱、坐骑)上，使用后不可再镶嵌同类宝石。#r#W可在洛阳（280，322）彭怀玉、楼兰（279，198）克里木、束河古镇（134，85）荆嵌实处进行#G琢刻分离#W。#r#G琢刻后的宝石无法进行合成操作#r#G无法将目标的抗性降低至负值#r#G胜利宝石	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	170	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	150	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFFFF	胜利宝石	33	2004	1
50921306	5	9	21	306	Gemzhuoke_3	1	红冥晶石(9级·6级)	琢刻了纯净红晶石后的红冥石，可以镶嵌在攻击性装备(武器、护腕、戒指、护符、项链、暗器、武魂、百宝囊、百宝箱、坐骑)上，使用后不可再镶嵌同类宝石。#r#W可在洛阳（280，322）彭怀玉、楼兰（279，198）克里木、束河古镇（134，85）荆嵌实处进行#G琢刻分离#W。#r#G琢刻后的宝石无法进行合成操作#r#G无法将目标的抗性降低至负值#r#G胜利宝石	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	230	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	150	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFFFF	胜利宝石	33	2004	1
50921307	5	9	21	307	Gemzhuoke_3	1	红冥晶石(9级·7级)	琢刻了纯净红晶石后的红冥石，可以镶嵌在攻击性装备(武器、护腕、戒指、护符、项链、暗器、武魂、百宝囊、百宝箱、坐骑)上，使用后不可再镶嵌同类宝石。#r#W可在洛阳（280，322）彭怀玉、楼兰（279，198）克里木、束河古镇（134，85）荆嵌实处进行#G琢刻分离#W。#r#G琢刻后的宝石无法进行合成操作#r#G无法将目标的抗性降低至负值#r#G胜利宝石	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	290	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	150	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFFFF	胜利宝石	33	2004	1
50921308	5	9	21	308	Gemzhuoke_3	1	红冥晶石(9级·8级)	琢刻了纯净红晶石后的红冥石，可以镶嵌在攻击性装备(武器、护腕、戒指、护符、项链、暗器、武魂、百宝囊、百宝箱、坐骑)上，使用后不可再镶嵌同类宝石。#r#W可在洛阳（280，322）彭怀玉、楼兰（279，198）克里木、束河古镇（134，85）荆嵌实处进行#G琢刻分离#W。#r#G琢刻后的宝石无法进行合成操作#r#G无法将目标的抗性降低至负值#r#G胜利宝石	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	350	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	150	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFFFF	胜利宝石	33	2004	1
