INT	INT	INT	INT	INT	STRING	STRING	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT
38107001	0	7	1	2	ZhenYuan2_15	真元·气贯神庭	装备原有#G气上限#W+#G1000#W。张士心以上古神石为物，其灵为引，经十年苦制，方得此物。#r#G（真元放入真元盘眼内方可生效）	1	1	1	3	1	-1	-1	1	-1	-1	-1	4		1	0	2005	-1	0
38107002	0	7	2	4	ZhenYuan2_15	真元·气贯神庭	装备原有#G气上限#W+#G1600#W。张士心以上古神石为物，其灵为引，经十年苦制，方得此物。#r#G（真元放入真元盘眼内方可生效）	1	1	1	3	1	-1	-1	1	-1	-1	-1	4		1	0	2005	-1	0
38107003	0	7	3	6	ZhenYuan2_15	真元·气贯神庭	装备原有#G气上限#W+#G2600#W。张士心以上古神石为物，其灵为引，经十年苦制，方得此物。#r#G（真元放入真元盘眼内方可生效）	1	1	1	3	1	-1	-1	1	-1	-1	-1	4		1	0	2005	-1	0
38107004	0	7	4	8	ZhenYuan2_15	真元·气贯神庭	装备原有#G气上限#W+#G3700#W。张士心以上古神石为物，其灵为引，经十年苦制，方得此物。#r#G（真元放入真元盘眼内方可生效）	1	1	1	3	1	-1	-1	1	-1	-1	-1	4		1	0	2005	-1	0
38107005	0	7	5	10	ZhenYuan2_15	真元·气贯神庭	装备原有#G气上限#W+#G5000#W。张士心以上古神石为物，其灵为引，经十年苦制，方得此物。#r#G（真元放入真元盘眼内方可生效）	1	1	1	3	1	-1	-1	1	-1	-1	-1	4		1	0	2005	-1	0
38107006	0	7	6	12	ZhenYuan2_15	真元·气贯神庭	装备原有#G气上限#W+#G6500#W。张士心以上古神石为物，其灵为引，经十年苦制，方得此物。#r#G（真元放入真元盘眼内方可生效）	1	1	1	3	1	-1	-1	1	-1	-1	-1	4		1	0	2005	-1	0
38107007	0	7	7	14	ZhenYuan2_15	真元·气贯神庭	装备原有#G气上限#W+#G8200#W。张士心以上古神石为物，其灵为引，经十年苦制，方得此物。#r#G（真元放入真元盘眼内方可生效）	1	1	1	3	1	-1	-1	1	-1	-1	-1	4		1	0	2005	-1	0
38107008	0	7	8	16	ZhenYuan2_15	真元·气贯神庭	装备原有#G气上限#W+#G11000#W。张士心以上古神石为物，其灵为引，经十年苦制，方得此物。#r#G（真元放入真元盘眼内方可生效）	1	1	1	3	1	-1	-1	1	-1	-1	-1	4		1	0	2005	-1	0
38107009	0	7	9	18	ZhenYuan2_15	真元·气贯神庭	装备原有#G气上限#W+#G13500#W。张士心以上古神石为物，其灵为引，经十年苦制，方得此物。#r#G（真元放入真元盘眼内方可生效）	1	1	1	3	1	-1	-1	1	-1	-1	-1	4		1	0	2005	-1	0
38108001	0	8	1	2	ZhenYuan3_4	真元·内劲绵绵	装备原有#G内功攻击#W+#G500#W。张士心以上古神石为物，其灵为引，经十年苦制，方得此物。#r#G（真元放入真元盘眼内方可生效）	1	1	1	3	1	-1	-1	1	-1	-1	-1	4		1	0	2005	-1	0
38108002	0	8	2	4	ZhenYuan3_4	真元·内劲绵绵	装备原有#G内功攻击#W+#G1000#W。张士心以上古神石为物，其灵为引，经十年苦制，方得此物。#r#G（真元放入真元盘眼内方可生效）	1	1	1	3	1	-1	-1	1	-1	-1	-1	4		1	0	2005	-1	0
38108003	0	8	3	6	ZhenYuan3_4	真元·内劲绵绵	装备原有#G内功攻击#W+#G1500#W。张士心以上古神石为物，其灵为引，经十年苦制，方得此物。#r#G（真元放入真元盘眼内方可生效）	1	1	1	3	1	-1	-1	1	-1	-1	-1	4		1	0	2005	-1	0
38108004	0	8	4	8	ZhenYuan3_4	真元·内劲绵绵	装备原有#G内功攻击#W+#G2000#W。张士心以上古神石为物，其灵为引，经十年苦制，方得此物。#r#G（真元放入真元盘眼内方可生效）	1	1	1	3	1	-1	-1	1	-1	-1	-1	4		1	0	2005	-1	0
38108005	0	8	5	10	ZhenYuan3_4	真元·内劲绵绵	装备原有#G内功攻击#W+#G2500#W。张士心以上古神石为物，其灵为引，经十年苦制，方得此物。#r#G（真元放入真元盘眼内方可生效）	1	1	1	3	1	-1	-1	1	-1	-1	-1	4		1	0	2005	-1	0
38108006	0	8	6	12	ZhenYuan3_4	真元·内劲绵绵	装备原有#G内功攻击#W+#G3000#W。张士心以上古神石为物，其灵为引，经十年苦制，方得此物。#r#G（真元放入真元盘眼内方可生效）	1	1	1	3	1	-1	-1	1	-1	-1	-1	4		1	0	2005	-1	0
38108007	0	8	7	14	ZhenYuan3_4	真元·内劲绵绵	装备原有#G内功攻击#W+#G3500#W。张士心以上古神石为物，其灵为引，经十年苦制，方得此物。#r#G（真元放入真元盘眼内方可生效）	1	1	1	3	1	-1	-1	1	-1	-1	-1	4		1	0	2005	-1	0
38108008	0	8	8	16	ZhenYuan3_4	真元·内劲绵绵	装备原有#G内功攻击#W+#G4000#W。张士心以上古神石为物，其灵为引，经十年苦制，方得此物。#r#G（真元放入真元盘眼内方可生效）	1	1	1	3	1	-1	-1	1	-1	-1	-1	4		1	0	2005	-1	0
38108009	0	8	9	18	ZhenYuan3_4	真元·内劲绵绵	装备原有#G内功攻击#W+#G4500#W。张士心以上古神石为物，其灵为引，经十年苦制，方得此物。#r#G（真元放入真元盘眼内方可生效）	1	1	1	3	1	-1	-1	1	-1	-1	-1	4		1	0	2005	-1	0
38109001	0	9	1	2	ZhenYuan3_9	真元·外功罡猛	装备原有#G外功攻击#W+#G500#W。张士心以上古神石为物，其灵为引，经十年苦制，方得此物。#r#G（真元放入真元盘眼内方可生效）	1	1	1	3	1	-1	-1	1	-1	-1	-1	4		1	0	2005	-1	0
38109002	0	9	2	4	ZhenYuan3_9	真元·外功罡猛	装备原有#G外功攻击#W+#G1000#W。张士心以上古神石为物，其灵为引，经十年苦制，方得此物。#r#G（真元放入真元盘眼内方可生效）	1	1	1	3	1	-1	-1	1	-1	-1	-1	4		1	0	2005	-1	0
38109003	0	9	3	6	ZhenYuan3_9	真元·外功罡猛	装备原有#G外功攻击#W+#G1500#W。张士心以上古神石为物，其灵为引，经十年苦制，方得此物。#r#G（真元放入真元盘眼内方可生效）	1	1	1	3	1	-1	-1	1	-1	-1	-1	4		1	0	2005	-1	0
38109004	0	9	4	8	ZhenYuan3_9	真元·外功罡猛	装备原有#G外功攻击#W+#G2000#W。张士心以上古神石为物，其灵为引，经十年苦制，方得此物。#r#G（真元放入真元盘眼内方可生效）	1	1	1	3	1	-1	-1	1	-1	-1	-1	4		1	0	2005	-1	0
38109005	0	9	5	10	ZhenYuan3_9	真元·外功罡猛	装备原有#G外功攻击#W+#G2500#W。张士心以上古神石为物，其灵为引，经十年苦制，方得此物。#r#G（真元放入真元盘眼内方可生效）	1	1	1	3	1	-1	-1	1	-1	-1	-1	4		1	0	2005	-1	0
38109006	0	9	6	12	ZhenYuan3_9	真元·外功罡猛	装备原有#G外功攻击#W+#G3000#W。张士心以上古神石为物，其灵为引，经十年苦制，方得此物。#r#G（真元放入真元盘眼内方可生效）	1	1	1	3	1	-1	-1	1	-1	-1	-1	4		1	0	2005	-1	0
38109007	0	9	7	14	ZhenYuan3_9	真元·外功罡猛	装备原有#G外功攻击#W+#G3500#W。张士心以上古神石为物，其灵为引，经十年苦制，方得此物。#r#G（真元放入真元盘眼内方可生效）	1	1	1	3	1	-1	-1	1	-1	-1	-1	4		1	0	2005	-1	0
38109008	0	9	8	16	ZhenYuan3_9	真元·外功罡猛	装备原有#G外功攻击#W+#G4000#W。张士心以上古神石为物，其灵为引，经十年苦制，方得此物。#r#G（真元放入真元盘眼内方可生效）	1	1	1	3	1	-1	-1	1	-1	-1	-1	4		1	0	2005	-1	0
38109009	0	9	9	18	ZhenYuan3_9	真元·外功罡猛	装备原有#G外功攻击#W+#G4500#W。张士心以上古神石为物，其灵为引，经十年苦制，方得此物。#r#G（真元放入真元盘眼内方可生效）	1	1	1	3	1	-1	-1	1	-1	-1	-1	4		1	0	2005	-1	0
38110001	0	10	1	2	ZhenYuan3_14	真元·千转柔筋	装备原有#G内功防御#W+#G300#W。张士心以上古神石为物，其灵为引，经十年苦制，方得此物。#r#G（真元放入真元盘眼内方可生效）	1	1	1	3	1	-1	-1	1	-1	-1	-1	4		1	0	2005	-1	0
38110002	0	10	2	4	ZhenYuan3_14	真元·千转柔筋	装备原有#G内功防御#W+#G600#W。张士心以上古神石为物，其灵为引，经十年苦制，方得此物。#r#G（真元放入真元盘眼内方可生效）	1	1	1	3	1	-1	-1	1	-1	-1	-1	4		1	0	2005	-1	0
38110003	0	10	3	6	ZhenYuan3_14	真元·千转柔筋	装备原有#G内功防御#W+#G900#W。张士心以上古神石为物，其灵为引，经十年苦制，方得此物。#r#G（真元放入真元盘眼内方可生效）	1	1	1	3	1	-1	-1	1	-1	-1	-1	4		1	0	2005	-1	0
38110004	0	10	4	8	ZhenYuan3_14	真元·千转柔筋	装备原有#G内功防御#W+#G1200#W。张士心以上古神石为物，其灵为引，经十年苦制，方得此物。#r#G（真元放入真元盘眼内方可生效）	1	1	1	3	1	-1	-1	1	-1	-1	-1	4		1	0	2005	-1	0
38110005	0	10	5	10	ZhenYuan3_14	真元·千转柔筋	装备原有#G内功防御#W+#G1500#W。张士心以上古神石为物，其灵为引，经十年苦制，方得此物。#r#G（真元放入真元盘眼内方可生效）	1	1	1	3	1	-1	-1	1	-1	-1	-1	4		1	0	2005	-1	0
38110006	0	10	6	12	ZhenYuan3_14	真元·千转柔筋	装备原有#G内功防御#W+#G1800#W。张士心以上古神石为物，其灵为引，经十年苦制，方得此物。#r#G（真元放入真元盘眼内方可生效）	1	1	1	3	1	-1	-1	1	-1	-1	-1	4		1	0	2005	-1	0
38110007	0	10	7	14	ZhenYuan3_14	真元·千转柔筋	装备原有#G内功防御#W+#G2100#W。张士心以上古神石为物，其灵为引，经十年苦制，方得此物。#r#G（真元放入真元盘眼内方可生效）	1	1	1	3	1	-1	-1	1	-1	-1	-1	4		1	0	2005	-1	0
38110008	0	10	8	16	ZhenYuan3_14	真元·千转柔筋	装备原有#G内功防御#W+#G2400#W。张士心以上古神石为物，其灵为引，经十年苦制，方得此物。#r#G（真元放入真元盘眼内方可生效）	1	1	1	3	1	-1	-1	1	-1	-1	-1	4		1	0	2005	-1	0
38110009	0	10	9	18	ZhenYuan3_14	真元·千转柔筋	装备原有#G内功防御#W+#G2700#W。张士心以上古神石为物，其灵为引，经十年苦制，方得此物。#r#G（真元放入真元盘眼内方可生效）	1	1	1	3	1	-1	-1	1	-1	-1	-1	4		1	0	2005	-1	0
38111001	0	11	1	2	ZhenYuan4_3	真元·百炼铁骨	装备原有#G外功防御#W+#G300#W。张士心以上古神石为物，其灵为引，经十年苦制，方得此物。#r#G（真元放入真元盘眼内方可生效）	1	1	1	3	1	-1	-1	1	-1	-1	-1	4		1	0	2005	-1	0
38111002	0	11	2	4	ZhenYuan4_3	真元·百炼铁骨	装备原有#G外功防御#W+#G600#W。张士心以上古神石为物，其灵为引，经十年苦制，方得此物。#r#G（真元放入真元盘眼内方可生效）	1	1	1	3	1	-1	-1	1	-1	-1	-1	4		1	0	2005	-1	0
38111003	0	11	3	6	ZhenYuan4_3	真元·百炼铁骨	装备原有#G外功防御#W+#G900#W。张士心以上古神石为物，其灵为引，经十年苦制，方得此物。#r#G（真元放入真元盘眼内方可生效）	1	1	1	3	1	-1	-1	1	-1	-1	-1	4		1	0	2005	-1	0
38111004	0	11	4	8	ZhenYuan4_3	真元·百炼铁骨	装备原有#G外功防御#W+#G1200#W。张士心以上古神石为物，其灵为引，经十年苦制，方得此物。#r#G（真元放入真元盘眼内方可生效）	1	1	1	3	1	-1	-1	1	-1	-1	-1	4		1	0	2005	-1	0
38111005	0	11	5	10	ZhenYuan4_3	真元·百炼铁骨	装备原有#G外功防御#W+#G1500#W。张士心以上古神石为物，其灵为引，经十年苦制，方得此物。#r#G（真元放入真元盘眼内方可生效）	1	1	1	3	1	-1	-1	1	-1	-1	-1	4		1	0	2005	-1	0
38111006	0	11	6	12	ZhenYuan4_3	真元·百炼铁骨	装备原有#G外功防御#W+#G1800#W。张士心以上古神石为物，其灵为引，经十年苦制，方得此物。#r#G（真元放入真元盘眼内方可生效）	1	1	1	3	1	-1	-1	1	-1	-1	-1	4		1	0	2005	-1	0
38111007	0	11	7	14	ZhenYuan4_3	真元·百炼铁骨	装备原有#G外功防御#W+#G2100#W。张士心以上古神石为物，其灵为引，经十年苦制，方得此物。#r#G（真元放入真元盘眼内方可生效）	1	1	1	3	1	-1	-1	1	-1	-1	-1	4		1	0	2005	-1	0
38111008	0	11	8	16	ZhenYuan4_3	真元·百炼铁骨	装备原有#G外功防御#W+#G2400#W。张士心以上古神石为物，其灵为引，经十年苦制，方得此物。#r#G（真元放入真元盘眼内方可生效）	1	1	1	3	1	-1	-1	1	-1	-1	-1	4		1	0	2005	-1	0
38111009	0	11	9	18	ZhenYuan4_3	真元·百炼铁骨	装备原有#G外功防御#W+#G2700#W。张士心以上古神石为物，其灵为引，经十年苦制，方得此物。#r#G（真元放入真元盘眼内方可生效）	1	1	1	3	1	-1	-1	1	-1	-1	-1	4		1	0	2005	-1	0
38112001	0	12	1	2	ZhenYuan4_8	真元·百步穿杨	装备原有#G命中#W+#G200#W。张士心以上古神石为物，其灵为引，经十年苦制，方得此物。#r#G（真元放入真元盘眼内方可生效）	1	1	1	3	1	-1	-1	1	-1	-1	-1	4		1	0	2005	-1	0
38112002	0	12	2	4	ZhenYuan4_8	真元·百步穿杨	装备原有#G命中#W+#G400#W。张士心以上古神石为物，其灵为引，经十年苦制，方得此物。#r#G（真元放入真元盘眼内方可生效）	1	1	1	3	1	-1	-1	1	-1	-1	-1	4		1	0	2005	-1	0
38112003	0	12	3	6	ZhenYuan4_8	真元·百步穿杨	装备原有#G命中#W+#G600#W。张士心以上古神石为物，其灵为引，经十年苦制，方得此物。#r#G（真元放入真元盘眼内方可生效）	1	1	1	3	1	-1	-1	1	-1	-1	-1	4		1	0	2005	-1	0
38112004	0	12	4	8	ZhenYuan4_8	真元·百步穿杨	装备原有#G命中#W+#G800#W。张士心以上古神石为物，其灵为引，经十年苦制，方得此物。#r#G（真元放入真元盘眼内方可生效）	1	1	1	3	1	-1	-1	1	-1	-1	-1	4		1	0	2005	-1	0
38112005	0	12	5	10	ZhenYuan4_8	真元·百步穿杨	装备原有#G命中#W+#G1000#W。张士心以上古神石为物，其灵为引，经十年苦制，方得此物。#r#G（真元放入真元盘眼内方可生效）	1	1	1	3	1	-1	-1	1	-1	-1	-1	4		1	0	2005	-1	0
38112006	0	12	6	12	ZhenYuan4_8	真元·百步穿杨	装备原有#G命中#W+#G1200#W。张士心以上古神石为物，其灵为引，经十年苦制，方得此物。#r#G（真元放入真元盘眼内方可生效）	1	1	1	3	1	-1	-1	1	-1	-1	-1	4		1	0	2005	-1	0
38112007	0	12	7	14	ZhenYuan4_8	真元·百步穿杨	装备原有#G命中#W+#G1400#W。张士心以上古神石为物，其灵为引，经十年苦制，方得此物。#r#G（真元放入真元盘眼内方可生效）	1	1	1	3	1	-1	-1	1	-1	-1	-1	4		1	0	2005	-1	0
38112008	0	12	8	16	ZhenYuan4_8	真元·百步穿杨	装备原有#G命中#W+#G1600#W。张士心以上古神石为物，其灵为引，经十年苦制，方得此物。#r#G（真元放入真元盘眼内方可生效）	1	1	1	3	1	-1	-1	1	-1	-1	-1	4		1	0	2005	-1	0
38112009	0	12	9	18	ZhenYuan4_8	真元·百步穿杨	装备原有#G命中#W+#G1800#W。张士心以上古神石为物，其灵为引，经十年苦制，方得此物。#r#G（真元放入真元盘眼内方可生效）	1	1	1	3	1	-1	-1	1	-1	-1	-1	4		1	0	2005	-1	0
38113001	0	13	1	2	ZhenYuan4_13	真元·滑不沾衣	装备原有#G闪避#W+#G100#W。张士心以上古神石为物，其灵为引，经十年苦制，方得此物。#r#G（真元放入真元盘眼内方可生效）	1	1	1	3	1	-1	-1	1	-1	-1	-1	4		1	0	2005	-1	0
38113002	0	13	2	4	ZhenYuan4_13	真元·滑不沾衣	装备原有#G闪避#W+#G300#W。张士心以上古神石为物，其灵为引，经十年苦制，方得此物。#r#G（真元放入真元盘眼内方可生效）	1	1	1	3	1	-1	-1	1	-1	-1	-1	4		1	0	2005	-1	0
38113003	0	13	3	6	ZhenYuan4_13	真元·滑不沾衣	装备原有#G闪避#W+#G600#W。张士心以上古神石为物，其灵为引，经十年苦制，方得此物。#r#G（真元放入真元盘眼内方可生效）	1	1	1	3	1	-1	-1	1	-1	-1	-1	4		1	0	2005	-1	0
38113004	0	13	4	8	ZhenYuan4_13	真元·滑不沾衣	装备原有#G闪避#W+#G1000#W。张士心以上古神石为物，其灵为引，经十年苦制，方得此物。#r#G（真元放入真元盘眼内方可生效）	1	1	1	3	1	-1	-1	1	-1	-1	-1	4		1	0	2005	-1	0
38113005	0	13	5	10	ZhenYuan4_13	真元·滑不沾衣	装备原有#G闪避#W+#G1600#W。张士心以上古神石为物，其灵为引，经十年苦制，方得此物。#r#G（真元放入真元盘眼内方可生效）	1	1	1	3	1	-1	-1	1	-1	-1	-1	4		1	0	2005	-1	0
38113006	0	13	6	12	ZhenYuan4_13	真元·滑不沾衣	装备原有#G闪避#W+#G2300#W。张士心以上古神石为物，其灵为引，经十年苦制，方得此物。#r#G（真元放入真元盘眼内方可生效）	1	1	1	3	1	-1	-1	1	-1	-1	-1	4		1	0	2005	-1	0
38113007	0	13	7	14	ZhenYuan4_13	真元·滑不沾衣	装备原有#G闪避#W+#G3000#W。张士心以上古神石为物，其灵为引，经十年苦制，方得此物。#r#G（真元放入真元盘眼内方可生效）	1	1	1	3	1	-1	-1	1	-1	-1	-1	4		1	0	2005	-1	0
38113008	0	13	8	16	ZhenYuan4_13	真元·滑不沾衣	装备原有#G闪避#W+#G3800#W。张士心以上古神石为物，其灵为引，经十年苦制，方得此物。#r#G（真元放入真元盘眼内方可生效）	1	1	1	3	1	-1	-1	1	-1	-1	-1	4		1	0	2005	-1	0
38113009	0	13	9	18	ZhenYuan4_13	真元·滑不沾衣	装备原有#G闪避#W+#G4600#W。张士心以上古神石为物，其灵为引，经十年苦制，方得此物。#r#G（真元放入真元盘眼内方可生效）	1	1	1	3	1	-1	-1	1	-1	-1	-1	4		1	0	2005	-1	0
38114001	0	14	1	2	ZhenYuan5_2	真元·暴猛如焰	装备原有#G会心攻击#W+#G6#W。张士心以上古神石为物，其灵为引，经十年苦制，方得此物。#r#G（真元放入真元盘眼内方可生效）	1	1	1	3	1	-1	-1	1	-1	-1	-1	4		1	0	2005	-1	0
38114002	0	14	2	4	ZhenYuan5_2	真元·暴猛如焰	装备原有#G会心攻击#W+#G10#W。张士心以上古神石为物，其灵为引，经十年苦制，方得此物。#r#G（真元放入真元盘眼内方可生效）	1	1	1	3	1	-1	-1	1	-1	-1	-1	4		1	0	2005	-1	0
38114003	0	14	3	6	ZhenYuan5_2	真元·暴猛如焰	装备原有#G会心攻击#W+#G15#W。张士心以上古神石为物，其灵为引，经十年苦制，方得此物。#r#G（真元放入真元盘眼内方可生效）	1	1	1	3	1	-1	-1	1	-1	-1	-1	4		1	0	2005	-1	0
38114004	0	14	4	8	ZhenYuan5_2	真元·暴猛如焰	装备原有#G会心攻击#W+#G21#W。张士心以上古神石为物，其灵为引，经十年苦制，方得此物。#r#G（真元放入真元盘眼内方可生效）	1	1	1	3	1	-1	-1	1	-1	-1	-1	4		1	0	2005	-1	0
38114005	0	14	5	10	ZhenYuan5_2	真元·暴猛如焰	装备原有#G会心攻击#W+#G26#W。张士心以上古神石为物，其灵为引，经十年苦制，方得此物。#r#G（真元放入真元盘眼内方可生效）	1	1	1	3	1	-1	-1	1	-1	-1	-1	4		1	0	2005	-1	0
38114006	0	14	6	12	ZhenYuan5_2	真元·暴猛如焰	装备原有#G会心攻击#W+#G33#W。张士心以上古神石为物，其灵为引，经十年苦制，方得此物。#r#G（真元放入真元盘眼内方可生效）	1	1	1	3	1	-1	-1	1	-1	-1	-1	4		1	0	2005	-1	0
38114007	0	14	7	14	ZhenYuan5_2	真元·暴猛如焰	装备原有#G会心攻击#W+#G40#W。张士心以上古神石为物，其灵为引，经十年苦制，方得此物。#r#G（真元放入真元盘眼内方可生效）	1	1	1	3	1	-1	-1	1	-1	-1	-1	4		1	0	2005	-1	0
38114008	0	14	8	16	ZhenYuan5_2	真元·暴猛如焰	装备原有#G会心攻击#W+#G46#W。张士心以上古神石为物，其灵为引，经十年苦制，方得此物。#r#G（真元放入真元盘眼内方可生效）	1	1	1	3	1	-1	-1	1	-1	-1	-1	4		1	0	2005	-1	0
38114009	0	14	9	18	ZhenYuan5_2	真元·暴猛如焰	装备原有#G会心攻击#W+#G50#W。张士心以上古神石为物，其灵为引，经十年苦制，方得此物。#r#G（真元放入真元盘眼内方可生效）	1	1	1	3	1	-1	-1	1	-1	-1	-1	4		1	0	2005	-1	0
38115001	0	15	1	2	ZhenYuan5_7	真元·坚韧如岳	装备原有#G会心防御#W+#G3#W。张士心以上古神石为物，其灵为引，经十年苦制，方得此物。#r#G（真元放入真元盘眼内方可生效）	1	1	1	3	1	-1	-1	1	-1	-1	-1	4		1	0	2005	-1	0
38115002	0	15	2	4	ZhenYuan5_7	真元·坚韧如岳	装备原有#G会心防御#W+#G5#W。张士心以上古神石为物，其灵为引，经十年苦制，方得此物。#r#G（真元放入真元盘眼内方可生效）	1	1	1	3	1	-1	-1	1	-1	-1	-1	4		1	0	2005	-1	0
